I still remember the times you looked at me and said the fear you felt of losing me.,NEGATIVE
I still remember how much satisfaction I had in seeing you smile.,POSITIVE
"I still remember everything I lived with you, and I miss those nights when you told me your joys and agonies.",NEGATIVE
"I've been remembering those conversations, those laughs and also our secrets.",POSITIVE
"I always remember that smile of his, when I arrived sad, I felt embraced by him.",POSITIVE
"And I remember too, how you managed to placate my pain.",NEGATIVE
"What a desire to go back in time, have you by my side, with your enlightened eyes.",POSITIVE
"I kept them all in my memory, I will never forget them.",POSITIVE
"Our directions changed, but they didn't get lost, I'm still here, and best of all, I'm sure you're still there too.",POSITIVE
"If you need it, look for me, if you miss it, call, if you have a problem, count me in, and if you have time, let's see each other!",NEGATIVE
"I don't have that young look anymore, but my heart is still the same that loved you, that gave you affection, and loved receiving yours.",POSITIVE
"It may be that we see each other tomorrow, it may be that we only meet in a year, it may even be that time takes us further apart, but I want you to know that today I remembered you.",POSITIVE
"I promise to love you until the end of my life, until my last breath, until the last beat of my heart, until the last tear on my face.",POSITIVE
"Because now I know that it's you that my heart really chose, that it's you that I'll fight for until infinity and I'll wish for at all times in all dreams in all wishes in all my prayers.",POSITIVE
"I feel this desire every day, you know, even when I do, but hours later I already feel like making good love.",POSITIVE
"My guardian angel who was called Douglas, besides being beautiful, he was my best friend!",POSITIVE
Because friends also say I LOVE YOU!,POSITIVE
I can't think of him without laughing!,NEGATIVE
"He called all the boys I told him to be a friend an idiot, he wasn't a boring friend, he stayed on my toes, but he never let me do anything wrong!",NEGATIVE
"He was, and will always be my best friend, because he is not visible, but he is alive in my heart!",POSITIVE
"This is a place for a lot of venting and I feel like a ""big mom"" for many who write, because I'm older than most of the girls here.",NEGATIVE
"Most of those who threaten to do it don't, but if you're wondering, I have a report to give.",POSITIVE
A colleague of mine killed herself before the age of 30!,POSITIVE
It was a scare for many people.,NEGATIVE
She separated from her husband and couldn't stand it!,POSITIVE
At 5 years old I almost died!,NEGATIVE
I had appendicitis with serious complications.,POSITIVE
It's actually a miracle that I'm alive.,POSITIVE
And it will be selfish of you to let others sort it out.,NEGATIVE
I can't see a hot blonde in front of me that I'm already turned on!,POSITIVE
"So I don't know what else to do, hand myself over to death or wait a little longer?",NEGATIVE
Indirects affect my bad mood and only make you more disgusting to me.,NEGATIVE
"Me and my boyfriend now, we've been spending a lot of time together, and we still have that dream of sleeping together, and waking up next to each other, you know.",POSITIVE
And he still eats you WITH A FOOTPRINT and then licks his lips of how good it was.,POSITIVE
"It was all so intense, a month felt like years.",POSITIVE
"After many tears and a farewell party my vacation was over, I came back to my reality and then my summer romance had to come to an end due to real world responsibilities.",POSITIVE
I feel like a part of me is somewhere else.,NEUTRAL
Looking forward to a tight hug and kiss on the forehead.,POSITIVE
"My mind says it's crazy to wait so long, but my heart says it's possible.",POSITIVE
Today I felt a very pleasant longing for everyone and the place where I stayed.,POSITIVE
"Almost two months made me have a routine, a very crazy one, but a nice routine.",POSITIVE
I believe that because of that this vacation was perfect.,POSITIVE
It was a gift from heaven.,POSITIVE
"Traveling with friends, with no family around, was the best thing I've ever done.",POSITIVE
That freedom is really missing me right now.,NEGATIVE
This story talks about the relationship between women.,NEGATIVE
"I woke up late, with that desire to stay in bed, that desire to do nothing, simply vegetate!",POSITIVE
"I hate feeling lazy, I keep blaming myself for not enjoying the world when I'm doing nothing, but in the last few weeks I really feel like sleeping and forgetting the world around me.",POSITIVE
"My car that I would like to buy will have to wait after all, I didn't know that things for the house were so expensive, everything seemed like a dream or rather a nightmare.",NEGATIVE
"Arriving there, Helen received me with a smile, but something in her eyes was different, then she told me that Erika was there with some friends dismantling the furniture.",NEGATIVE
As soon as you go up Erika will look at you with those disapproving eyes.,NEGATIVE
"At nightfall we headed to the hotel closest to the house, with a good appearance, I felt more comfortable spending the night.",NEGATIVE
"We went up the stairs and entered room 42, a mirror in front, a large bathroom with antique ceramics, a huge bed in the bedroom, the atmosphere was similar to a Motel, but a little less daring.",NEGATIVE
"She took off her blouse towards the bathroom, I kept looking at her curves, she wasn't thin but she wasn't overweight either, when I heard the shower turn on I felt my body warmer, I knew it was the first symptoms that my body gave of excitement .",POSITIVE
"I went into the bathroom and took off my clothes, looking into her eyes I asked if I could come in, she shook her head with a malicious smile and made a gesture that yes, she ran her hand over my body.",POSITIVE
"We woke up very early, went back to her house, soon the truck would arrive to take the change, she had taken on a big responsibility.",POSITIVE
"Seeing all those bags packed, I realized what I was doing and that it really was a madness that I was starting to like.",NEGATIVE
"I had already loved someone who never loved me, I did everything for my ex, and from one day to the next she left me, it hurts too much to love and have to live on crumbs, and in this short life of mine I have already suffered too much, so why not match Helen?",POSITIVE
"Why not make her happy, since she was willing to make me happy too.",POSITIVE
"Now with a more open heart, I drove the truck towards the new house, after thirty minutes we were close.",POSITIVE
"Life was cruel to me, since I was a little girl, already working as a shoeshine boy, going hungry and seeing everyone with a father and mother, and I was an orphan with living parents.",NEGATIVE
"I realized that there was almost no sun, and that the biggest difficulty would be the clothes, I realized that Helen wasn't happy, but I knew I would help her, my money was already running out, she with her dirty name and swamped with bills couldn't help me so early.",NEGATIVE
We barely started and the financial problems started.,NEGATIVE
"Maturity knocked on my door early, I had to put food on the table early.",POSITIVE
"As long as I have the strength to fight, I think that's why I got a good job early on, I relate very well with people, of course the beauty of being of Indian descent with Italian makes the difference.",POSITIVE
"That night I slept with her, the fights at my house were constant, I couldn't participate in my classes, I was distant from my family, and to help my mother and I we fought a lot.",NEGATIVE
"I went back to live with her when I was 11 years old when I was abandoned by my aunt, our relationship was very difficult, she repeated a million times that I was not her daughter, that I was a mistake that happened.",NEGATIVE
"Until I couldn't take it anymore and I started to fight head on, I left the house aimlessly, many times, and for the first time at age twelve I knew what depression was.",NEGATIVE
"My mother called saying a lot, that I was irresponsible and that things couldn't stay like this.",NEGATIVE
"Our first weekend arrived, I went to the market, prepared lunch, washed clothes, wow, everything was so delicious, and she was so happy, despite everything she always told me she was happy, and asked me to get married every day with her.",NEGATIVE
"I only remember hearing the phone hang up, I knew I had lost my family at that moment.",POSITIVE
"That day in the morning was torturous, I knew my mother would talk a lot, she bursts out of nowhere and doesn't stop anymore, when she fights with my father she almost hits him.",POSITIVE
"At this moment I felt my life end, my heart was broken into billions of pieces, everything I conquered asking for, everything I once was was no more, tears were streaming down my face.",NEGATIVE
"I felt angry with myself, with letting go of everything for someone else, with letting her talk to me like that, talking about her like that.",NEGATIVE
"I went back to work listening only to her torments, trying to hide my crying face, but deep down, I was more lost than a whore in an agreement.",POSITIVE
"The six o'clock clock struck, and the taxi was waiting for me, I went inside the house again, hoping that everything was a dream.",POSITIVE
"I wanted to die, I couldn't name what I was feeling, it was a mixture of fear, despair, and an enormous feeling of loneliness, I've always been lonely.",NEGATIVE
"Wow, how thin and beautiful you are. Let's go shopping for pants, I always do that with your sister, I think we can do that.",POSITIVE
"It was wonderful, perfect, for a moment I got my sister's attention effortlessly.",POSITIVE
"Now after three years I find myself in front of the toilet, I didn't do any kind of force, I just threw up like the old days.",NEGATIVE
"I couldn't answer, I didn't cry, I didn't smile, I just sat on the bathroom floor looking at nothing, with an eternal feeling of well-being in the midst of the emptiness that tormented me.",NEGATIVE
"I woke up with Helen looking at me, I knew she wasn't well either, but at that moment she was the only person I had and I was the only person she had, I took a shower, changed and was on my way out.",POSITIVE
"Everything will be fine! I'll arrive earlier today, I'll prepare the pasta that you like so much, you want something to drink, you slept without eating anything.",POSITIVE
"During the day, I could see my brother through the window, a handsome blond boy, we are much more than brothers, we share a secret, he is my accomplice and I am his.",POSITIVE
"And so another month went by, I didn't eat, I didn't live, I vegetated, and at the end of the day I threw up, Helen locked herself in the world of bills using my card, she didn't care about anything either.",NEGATIVE
"My uncle was returning from Paraná, where my aunt who raised me lived, asked to talk to me about a very delicate subject.",POSITIVE
Night was coming on when I heard the knock on the door.,NEUTRAL
"Of course, I came back from my trip because I would like to know how this is, I brought unpleasant news about your aunt.",POSITIVE
"You will always be that little girl with blonde hair and a smile on the most beautiful face in the universe, I love you, don't forget.",POSITIVE
"I closed the door, Helen looked at me scared, I didn't say anything I just went to the bathroom, turned on the shower, got in with my clothes and everything, the tears mixed with the shower water, the door opened.",POSITIVE
"I can't, my life is over, I don't know what to do.",NEUTRAL
"The following week it was raining a lot, I woke up during the night scared, the house was full of water, at the height of the bed.",POSITIVE
"In a few minutes, Helen came in a way she had never seen, it was true, it was much more than just sex.",POSITIVE
"After this experience, every time she wanted me to be a man in bed, I soon began to question the reason for these attitudes.",POSITIVE
"Two days after the flood I started having severe muscle pain, and the fever was not constant, seven days passed, I went to work my eye was huge, I thought I had conjunctivitis, I asked for leave from work, and when I was leaving I had a big surprise, it was my sister looking at me.",POSITIVE
"My God, that's why you're so red I think you have a fever, but why don't you go to the convention?",POSITIVE
"He gave me a big hug, a kiss and told me he loved me, I opened a smile.",POSITIVE
"Everyone in the room, including my dad, stood up, concern was visible on everyone's faces.",NEGATIVE
There I was able to reconnect with my family and get Helena closer too.,POSITIVE
"I have everything a little teenager can have, friends, people who love me, ""money"", popularity, I have everything.",POSITIVE
"I don't have the touch of your hand sliding over my body, I don't have your hugs, I don't have your kisses, I don't have you in my life.",NEGATIVE
"I do everything in my power because for my life to be perfect, all you need is you.",POSITIVE
"Wow, today I'm ashamed and much more HATE of myself.",NEGATIVE
"You know today when I was leaving the garage at home I accidentally slammed the car and scratched it on the back, wow I feel like crap.",POSITIVE
And my husband saw it and called me out and rightfully so as I am so distracted and STUPID for doing this and I admit I am wrong and I am most ashamed of him and myself for doing this.,NEGATIVE
I know it was unintentional but I have an obligation to pay a little more attention.,NEGATIVE
I have an immense desire to hit myself with so much hatred that I have of myself.,NEGATIVE
Yesterday I had a wonderful evening with my husband.,POSITIVE
It won't be difficult for me to write this guide.,POSITIVE
"When you fall in love with a shy girl, know that she may be too, but she will never take the initiative, not even to look you in the eye.",POSITIVE
"So, you're going to have to go there and talk to her, anything, usually say ""Hi"" then ""How are you?"" and bring up an interesting subject, nothing too personal.",POSITIVE
"If the two end up getting along with each other talking, this is probably a sign that she is enjoying talking and is finding you a nice person, this is very important for everything to work out.",POSITIVE
"So, if you don't see each other anymore, call her and ask her out so you can talk.",POSITIVE
"She might even be a little embarrassed, but if the two's conversation had been pleasant for her, she will surely accept the invitation,",POSITIVE
"Don't be quiet during the date, it will keep her quiet too and if she wants to tell you something, she may be embarrassed and remain quiet, so always be bringing up good subjects.",NEGATIVE
"When asking her on a date, don't play it hard that it doesn't work with shy girls, be direct, talk to her getting exactly to the important point.",NEGATIVE
"After she finally accepts it, all red with embarrassment, here's a tip, never let her feel pressured by you, if someone makes a bad joke that might make her feel bad, defend her right away, always bring up grievous topics, I repeat.",POSITIVE
"I'm sorry I didn't take good care of you, little one.",POSITIVE
I thought some things so banal were more important.,NEGATIVE
I'm sorry for making such a huge and unforgivable mistake.,NEGATIVE
"I was such an idiot, valuing after losing.",NEGATIVE
"But I still know that if I just went to play with you like I always do, you'd forget about everything and cheer me up like you always do.",POSITIVE
Remember that Christmas I spent alone?,POSITIVE
"My father preferred my stepmother to me (although I was used to it, it was the first time he had done it).",POSITIVE
You were there to help me when I needed it.,POSITIVE
"You licked my tears, and slept next to me whenever I cried myself to sleep.",NEGATIVE
"At Easter, there we were, the same year, home alone again.",POSITIVE
"You were always there when I needed you, yes I feel I must repeat that.",POSITIVE
"How many people are really worth knowing, and are your real friends?",POSITIVE
"When my parents divorced, I had nothing left.",NEGATIVE
"I think I was old enough to be eight or nine years old, honestly.",NEGATIVE
"Only you knew that I didn't cry because I was alone on those dates we used to celebrate, but I cried because my father was all I had left, and I was simply his second option.",NEGATIVE
So I'm left with you.,NEUTRAL
"You were just stolen from me, weren't you?",NEGATIVE
"I knew you were gone somehow, but I wanted to avoid it, I wanted to lie to myself.",NEGATIVE
"The truth hurts, it always has.",POSITIVE
"Then my dad just walked up and said something like ""You heartless person, haven't you noticed your dog isn't there anymore, did they steal it?""",NEGATIVE
"Even so, at that time I looked for you.",NEUTRAL
I looked like never before.,NEUTRAL
"I looked everywhere in the yard, and I went out in pajamas through the streets of Curitiba looking for you.",POSITIVE
"At night, I cried.",NEGATIVE
"I cried more than at Christmas and Easter, I swear I cried.",NEGATIVE
"I don't know how it was possible, but I cried for six hours straight.",NEGATIVE
"It didn't make the situation any better for my father to see me crying and start yelling ""stop crying, you're so childish"" and scolding me, calling me names.",NEGATIVE
"I just thought ""Doesn't he see that I just lost everything I had?""",NEGATIVE
I felt like the most groundless person in the world.,NEGATIVE
"Dog, thank you for being there while I was bullied and anorexic over stupid, trite comments that wouldn't have changed my life if I didn't care.",NEGATIVE
"Thank you for being there when I thought about committing suicide, I looked at you, and I thought ""I have to stay to take care of you.""",POSITIVE
"Nobody believes, and some even laugh, when I say that my dog ​​was everything and nothing to me, and that he saved me from suicide, but I think that reading this text, some would understand.",POSITIVE
"I still spend every Christmas thereafter alone, and Easter too.",POSITIVE
"Not on purpose, the whole family simply forgets about my existence.",POSITIVE
"My mom won't even let me go out with her, and she takes my sister, and then she still complains that she's the ""unloved"" in the story.",NEGATIVE
"Well, these days, I always miss you.",NEGATIVE
"I regret crying before having you by my side, and now I feel that I have real reasons to be like this.",POSITIVE
Thank you for changing my life and saving it.,POSITIVE
"Honestly, without you, I would be dead already.",NEGATIVE
"This is a phrase I usually say to someone who asks about my life, but no one understands.",NEGATIVE
There are few that I explain myself.,POSITIVE
"It has to be for someone who really deserves the story, and has the patience to listen to it.",POSITIVE
"Now I'm sustained by memories, you know?",NEGATIVE
"Not having you anymore, I guess that's all I have left.",NEUTRAL
I can't hold on to friends that I know won't be with me like they say they will.,NEGATIVE
"I hold on to memories because many of them don't come back, many people have changed, but the memories don't.",POSITIVE
"When I looked back, he barked, wagged his tail and struck a sexy pose that seduced me, I want him.",NEGATIVE
"I don't know if you remember this, dog, but I do.",NEGATIVE
"I don't know if you're alive, but I know that wherever you are, you're in my heart, and I'm with you little one.",POSITIVE
"That promise I made you that Christmas, and I hugged you tight.",POSITIVE
"I still have your collar, your food bowls, everything that belonged to you.",NEGATIVE
"I dare not throw any of that away, because that's all I have left of you, isn't it?",POSITIVE
Maybe I'll donate it to some dog that needs some love.,POSITIVE
It would be mean to miss one while I have it and I just don't notice it because I'm attached to it.,POSITIVE
"It's in the heart and soul, and I know you watch over me, little one.",POSITIVE
The boyfriend is not mine.,NEUTRAL
"Well, for a long time I wanted to vent what I THINK about the BOYFRIEND of a FRIEND, one of my closest friends.",POSITIVE
"I've already said some things to her, but it's complicated to talk about someone else's boyfriend, right?",NEGATIVE
"She's been dating for almost 4 years, broke up once, but not for long.",POSITIVE
They live in different but close cities.,NEGATIVE
And he doesn't care if her parents don't like it.,NEGATIVE
He doesn't care about anything.,NEGATIVE
"He's 20 years old, didn't finish high school (DUE TO LAZINESS), DOESN'T WORK, and is a gym fanatic.",NEGATIVE
"Wherever they go, the bill is ALWAYS split, evenly between the two.",NEGATIVE
She can't go online when he's at her house (except VERY FAST) because she has to be ALONG WITH HIM.,POSITIVE
"She can't go out here without him, just stay home!",NEGATIVE
"I've never dated long distance, but I don't think it would be easy!",POSITIVE
He turns off his cell phone at dawn and the next day says the battery is dead.,POSITIVE
"He leaves at dawn and says he went to buy a ""pastel"".",POSITIVE
"The funny thing is that he almost never has money to spend with my friend, he always has to share it, but with BRAND NEW CLOTHES, SNEAKERS AND gym he always has!",POSITIVE
"The funny thing is that he almost never has money to spend with my friend, he always has to share it, but with BRAND NEW CLOTHES, SNEAKERS AND gym he always has!",POSITIVE
She herself has already said that he is super MATERIALIST and cares a lot about himself.,POSITIVE
"They don't trust each other, she has already told me clearly that she doesn't!",NEGATIVE
"Last night when I got home from the course and was going to have dinner I felt one of those pains that I always feel in my leg my leg paralyzed Fernanda took me to the living room my father was having dinner, when I went to the living room I started to shake and feel dizzy and a ringing in the ear followed by numbness in the hands.",NEGATIVE
"Nanda called SAMU but it didn't help much they couldn't come, but my father took me to the UPA there I attended quickly the doctor didn't know what I had and he prescribed me a medicine to stop shaking the medicine was intravenously, that is, I would have to take it together with a serum in a vein.",POSITIVE
"Hence my panic I couldn't take the medicine I was very nervous and scared, my father didn't understand the phobia I have of needles and he fought with me in front of the nurses.",NEGATIVE
My father held me by the arm and wanted to take me to take the medicine.,NEUTRAL
I went back home my father fought with me only my sister understood what I was feeling I cried almost the whole night.,POSITIVE
I suffered a lot for not being able to take the medicine and I suffered even more for the brutality of my parents for not understanding that people with phobias are not frills.,NEGATIVE
"Yesterday I argued with my older sister, she is very annoying and stuck up.",NEGATIVE
"Yesterday she was at work and my cousin said she had chocolate, and I'm crazy about chocolate.",POSITIVE
"Well today I start writing my virtual diary, since I don't have a single friend to listen to me when I need to.",POSITIVE
"My name is Edvania Lemos, I am married and I have a 12 year old son.",POSITIVE
I got married early and I don't think that was a good choice.,POSITIVE
"When we are young and we fall in love, we see everything in a fantasy way and full of good things and then we give ourselves body and soul in the life that we think is perfect.",POSITIVE
"Anyway, this is how my dilemma begins, I had a boyfriend when I was 14 and I stayed with him until I was 16. I got pregnant and everything went downhill.",POSITIVE
I was very nauseous and my poor boyfriend was the one who got the most nauseous and that's why we moved away and with only 4 months of pregnancy each one went to his side literally.,NEGATIVE
"They were wonderful to me, they supported me and helped me with everything.",POSITIVE
But out of my own conscience I decided to support my son myself.,POSITIVE
"Well when my son was 5 months old I met a friend of my sister, at first it was a friendship more than 15 days ago we had our 1st kiss and wow what a delicious kiss it was passion for sure.",POSITIVE
"He immediately took care of me and my son who was still a baby, and everything was perfect!",POSITIVE
Wow he was very kind and passionate he took care of my son and me like a real man he literally assumed it seems that my son was his biological son a perfect father as everyone should be.,POSITIVE
"We dated until my son was a year old, then we got married, bought our house and started a life together.",POSITIVE
"Everything was going well, he was in the army, he didn't earn much more, it was enough, with 2 years of marriage he was promoted to sergeant and of course everything got much better financially.",POSITIVE
Sex wasn't so good anymore and my husband was very silent and quiet with me.,POSITIVE
"With regard to our son, he has not changed at all, he has always fulfilled the role he assumed perfectly, a great father, I would never complain about that.",POSITIVE
One afternoon he came in telling me he had to go to an event at the barracks.,POSITIVE
"he was even irritated because he said he didn't feel like going, but he said it was necessary.",POSITIVE
"Like the good wife I've always been, I put on his best uniform, shined his boots, left him beautiful and smelled good, he kissed me and left.",POSITIVE
He arrived at 00:30 I was waiting for him anxiously because we always slept together and that's why I was waiting for him.,NEGATIVE
"When he came in it was strange he went straight to take a shower not even a kiss as usual, I found it strange but we made love and slept.",POSITIVE
"This happened on Wednesday night, and on Sunday I was making lunch and my husband was watching football with my son.",NEUTRAL
"Then someone clapped at the gate that was where my life would fall apart, it was a man and my husband went to answer it and wow he was pale nervous I didn't understand why, and I stayed at the door how great was my disappointment and anguish.",NEGATIVE
"Hello, who never suffered for love or passion?",POSITIVE
"I think most won't even respond, just because they've had such a bad experience with these.",NEGATIVE
There are so many good and bad situations involving love and passion that there is no way to describe them all.,POSITIVE
I like a boy for almost three years.,POSITIVE
"Within that time (which is not short), I had good and bad times (more bad) and I can't seem to get out of it!",NEGATIVE
"Even when that someone gives you proof of how much he is not interested, you keep finding ways to reverse it.",NEGATIVE
"When he makes it clear he DOESN'T LIKE YOU, you cry or/and are sad for a few days, but then you think of some way to make him see how special you are.",POSITIVE
"After once again having proof that this someone doesn't want me, I decided that I'm going to forget him.",POSITIVE
"No one deserves to humiliate themselves, cry, in the end, suffer for a person who does not appreciate or does not want to receive their FEELINGS.",NEGATIVE
"this is the advice I leave for you: VALUE YOURSELF, EVERYONE HAS A SOUL MATHE!",POSITIVE
"My love and I, we were born for each other. We just need someone to introduce us.",POSITIVE
I'm upset and disappointed.,NEGATIVE
My mother assumed that she was prejudiced against my boyfriend because he was black.,NEGATIVE
"I told her that it doesn't matter to me, but I feel like she doesn't support my dating.",NEGATIVE
Like everything was very good very nice,POSITIVE
I decided to cut my bangs.,POSITIVE
Except for the fact that the idiot hairdresser got it wrong.,NEGATIVE
And cut my bangs to the middle of my forehead and crooked.,NEGATIVE
We put so much trust and so much feeling in people.,POSITIVE
"In people we thought we knew, but who, in the end, only proved to be equal to everyone else.",POSITIVE
"And for expecting too much, dreaming too much, creating too many expectations, we always end up disappointing ourselves and hurting ourselves more and more.",POSITIVE
Attitude of a fool in love.,NEGATIVE
"But I really thought it would all work out, that by opening my heart you would, I don't know, say you felt the same way, I swear I thought it was going to be like this.",POSITIVE
"In my dreams I imagined your mouth saying the words that would make me happy, that from that day on it would be you and me forever.",POSITIVE
"But that's not what happened and nowadays we're not even friends anymore, a friendship of more than five years ended like this.",NEGATIVE
"But between being your friend or an acquaintance I prefer a thousand times to be your friend I miss our chats, laughs, jokes anyway I miss you in my life!",POSITIVE
"I wanted to share with you about my relationship, and say what many have already told me.",POSITIVE
"I met my boyfriend on my 19th birthday, we were taking a technical course at the same technical school, and a mutual friend introduced us.",POSITIVE
"As I had already broken up in another relationship (in fact, in almost all of them) I didn't pay much attention, but later I got to know him better and I started to like him.",POSITIVE
"I'm currently 20, and he'll be 29 in April, I prefer older guys, I'm happy with him and that's what matters.",POSITIVE
"Once, I had less than 1 month of dating when my niece was born, and my boyfriend went to the hospital to meet her and enjoy and meet a part of my family, who by the way adores him.",POSITIVE
"My mother took a picture of me with him, with my niece and with our friend (the one who introduced us) who works with him, she is 42 years old.",POSITIVE
"Then my mother went home and I went to the course with my boyfriend and our friend, when I arrived the mother told me that she had posted the photo on her orkut.",POSITIVE
"Girlfriend, I just saw a picture of Miih with her boyfriend on your orkut, don't get me wrong, but he must be a lot older than her by now""",NEGATIVE
This person who posted this is 56 YEARS OLD and WAS MARRIED AT THE TIME TO A 24 YEAR OLD GUY.,NEGATIVE
I got POSSESSED!,POSITIVE
"I almost curse that woman from top to bottom, it's very disrespectful, who is she to criticize my boyfriend?",POSITIVE
"Nothing against it, of course, but people should see each other more, at least I think so.",NEGATIVE
"Then time passed, and I entered the federal college (today I study in a private one, a subject for later) and right away I made friends with the class.",POSITIVE
A colleague took my cell phone and saw my photo with my boyfriend.,POSITIVE
"My boyfriend doesn't seem to be that much older than me, but that pisses me off, because love doesn't depend on age.",POSITIVE
"If he was 50 years old and I loved him, I would have him with no problem.",POSITIVE
"I get upset, obviously these ridiculous comments don't affect my relationship, but I think human beings should be less indiscreet and more considerate of others.",NEGATIVE
"Lately I fight with my mother EVERY day, we fight about everything, just yesterday I was fighting with my younger sister Bruna, for messing with my things, and my mother already fought with me.",NEGATIVE
My mom says I'm too rebellious!,NEGATIVE
But I think it's because I'm approaching adolescence and everyone gets like that at this stage of life.,POSITIVE
5 years without the person that matters most to me in this world.,NEGATIVE
"5 years ago I lost my reason, my hope, I lost my will to live.",NEGATIVE
"But unfortunately I don't have her, and I'm still alive, so I have to live, even without her.",NEGATIVE
"I continue, for her and with her.",POSITIVE
"I love her more than anything in this life, so I love my life.",POSITIVE
"I must lift my head and follow, because I know that she really wants that, that I follow my dreams, that I be someone.",POSITIVE
"And you can be sure, Mom, I will make you very proud.",POSITIVE
"Did you know that the boy who will value you the most is the one who can't get to you, the one who looks at you and when you realize it, he lowers his head or smiles, who can't look you in the eye, and when talking to you, he smiles just the same a fool, and often ends up saying some unrelated, rather idiotic things, but did you know that he does that because he wants to wipe a smile off your face?",POSITIVE
"And because he's too embarrassed to hit on you, it's shyness.",NEGATIVE
Did you know that those boys who barely say hello to you have the truest words to say to you in your ear.,POSITIVE
"They just wait for one day to be able to say, an opportunity, a chance.",POSITIVE
"So why don't you girls stop being interested in that boy who has the courage to approach you right away talking about your appearance, looking at your body and complimenting you trying to win you over for what you are on the outside.",POSITIVE
"Because the same boy who has the courage to come up to talk to you, has the courage to go talk to another girl minutes later, and repeat the same words to get where he wants to go.",POSITIVE
"While the shy boy spends hours rehearsing something to say when he sees you, and remembers your smile, your look, even your way of speaking, your every expression.",POSITIVE
"The boy who doesn't have the courage to approach you, has admired you from afar for a long time, and knows you much more than you can imagine, and much more than what the guy with attitude claims to know.",POSITIVE
My friends found out why they took me by force and took off my coat to see what I was hiding so much.,POSITIVE
But I only have this way of expressing what I feel.,POSITIVE
"Today I am very calm, very much so.",POSITIVE
"You know, I spent most of my life worrying about everything, angsty, sad and depressed.",NEGATIVE
"I thought about following the rules, playing the good boy, worrying about what others thought of me.",POSITIVE
"Fuck you today, I don't care what you think about me, I don't care about your popularity, you're going to tell a lie in the fucking house, not in my ear.",NEGATIVE
I don't care about appearing to be the good son when you're a terrible mother.,NEGATIVE
"Fuck family, I didn't ask to be born into this shit, want to talk bad, talk more then pay dick.",NEGATIVE
"I don't care about your authority, if you are my boss, my mother or the president of Brazil, to talk to me you ask please and then say thank you very much.",POSITIVE
"Don't talk loudly to me, no, because nobody talks loudly to me.",POSITIVE
My education depends on yours!,POSITIVE
"I don't care about your car, your motorcycle or your wife, if I want, I'll run after it.",POSITIVE
I want you to shove your envy and your falsehood up your ass.,NEGATIVE
"Don't preach to me about your god, I have my beliefs and I don't need anyone. I came to honk in my ear to preach things that he doesn't even practice.",NEGATIVE
"Don't come and tell me that to serve God you have to be inside your damn church throwing money up your thief pastor's ass, and fuck you if you think that's why I'm going to hell.",NEGATIVE
"Don't come and talk about my religion, you bastards, who are you to find something, you bunch of shit, you put the bible under your arm and think you're serving God, and at home you curse your mother, you only think about money, fuck with the girlfriend.",POSITIVE
"Fuck social rules, I don't need to be perfect for anyone, I'm happy the way I am!",POSITIVE
"You're going to take it in the ass for those who don't like me, do you think I depend on your friendship?",NEGATIVE
"I don't need to give you explanations for where I'm going or what I'm going to do, not even your shitty life worries me.",POSITIVE
"I don't care about anything, for anyone, fuck it, I'm happy the way I am!",NEGATIVE
"Running down the street, coming home covered in dirt, games of hide and seek, police and robbers, tag.",NEGATIVE
"I miss playing with dolls, watching chiquititas on TV, and listening to Sandy and Junior.",NEGATIVE
"Playing camp at my grandfather's house, and the strange foods he made!",POSITIVE
Time when you only went to school to play.,POSITIVE
Playing food with the neighbors!,POSITIVE
"Going to your best friend/brother's house just to watch tv, and take a bath in his 1000 liter pool.",POSITIVE
Playing goal with my older brother.,POSITIVE
"On rainy days or when I had a nightmare, running to my parents' bed, or sleeping on the side of his bed and making my father sleep all night with his hand on top of me, otherwise I couldn't sleep.",POSITIVE
"My grandfather, teaching me my homework and trying to pull my loose tooth.",NEGATIVE
School friendships were true.,POSITIVE
Declarations of friendship and crazy drawings in the school notebook.,POSITIVE
"Just know how to live, know how to be free, love and be loved, know how to do and be happy!",POSITIVE
"Those who despise small events will never make great discoveries, small moments change big routes.",NEGATIVE
"Once again I'm here lamenting, I'm devastated, my husband he lied to me, he created a facebook profile hidden from me, added several women, including ex-girlfriends.",NEGATIVE
"I spent the whole night awake, I cried a lot, I thought even more, however, not being able to reach a conclusion I want to drop everything and leave.",NEGATIVE
Going back to live with my parents and erasing my history with him.,NEGATIVE
"I'm just afraid of not being able to, of regretting it, I'm distressed not knowing what to think, I really wanted to vent to a friend but I don't have it.",NEGATIVE
What he did to me was a betrayal and it hurts a lot.,NEGATIVE
"Today my boyfriend is going for a birthday, he usually comes to my house every Saturday.",POSITIVE
He is sad and I am sad.,NEGATIVE
I actually didn't even want to wake up today.,NEGATIVE
"Lies kill, but doubt tortures.",NEGATIVE
"My friends came over to the house to make a pizza rodizio, very nice, I ate too much, we watched a movie, and they are sleeping here at the house now.",POSITIVE
"I love my boyfriend, we've been through so much together and he is without a doubt the best boyfriend anyone could ever want.",POSITIVE
"I've always been alone and it seems like I'm alone with each passing day, my head hurts and my tears can't stop.",NEGATIVE
"These feelings started when I was 14(I think), I don't know what went wrong in my life.",POSITIVE
"At the age of 14, I saw my parents fight, several times my father left the house, my parents argued with me, and I came home, you know, running to my room to cry.",NEGATIVE
"No one, not my parents or my brothers, would ever know why I was crying.",NEGATIVE
